767,1000-0000-2220-52310-020,,,Retirement,,"1,241.00","1,487.50","1,525.00","1,577.65","1,144.00",157.17,"1,296.44",152.44,13.33%
768,1000-0000-2220-52320-020,,,Retirement,,443.00,522.82,488.00,491.29,694.00,222.55,687.96,-6.04,-0.87%
769,1000-0000-2220-54330-020,,Software,,,"1,100.00","1,042.00","1,043.00","1,042.50","1,043.00","1,042.50","1,043.00",0.00,0.00%
770,1000-0000-2220-56000-020,,Supplies,,,339.00,0.00,339.00,309.25,0.00,0.00,0.00,0.00,0.00%
771,1000-0000-2220-56100-020,,,Instructional Supplies,,0.00,0.00,0.00,0.00,339.00,46.96,339.00,0.00,0.00%
772,1000-0000-2220-56400-020,,Books,,,"5,535.00","5,499.79","6,273.00","6,165.95","6,581.00","1,932.10","6,827.00",246.00,3.74%
,,,,,Totals,"65,939.00","66,543.02","72,932.00","69,928.13","62,677.00","77,226.69","65,137.79","2,460.79",3.93%
773,,Cost Center:,030 -,POWNAL ELEMENTARY,,,,,,,,,,
774,1000-0000-2220-51010-030,,Librarian,Salaries,,"23,694.00","25,054.42","27,169.00","27,142.80","28,702.00","31,075.54","31,164.43","2,462.43",8.58%
775,1000-0000-2220-51020-030,,Ed,Tech Salaries,,"9,917.00","29,544.70","2,555.00","31,013.51",0.00,"19,280.99",0.00,0.00,0.00%
776,1000-0000-2220-52010-030,,Librarian,Benefits,,"3,740.00","2,673.77","2,334.00","2,938.83","2,396.00",803.01,583.86,"-1,812.14",-75.63%
777,1000-0000-2220-52020-030,,Ed,Tech Benefits,,"1,830.00","3,036.29",463.00,"3,149.05",0.00,"1,195.42",0.00,0.00,0.00%
778,1000-0000-2220-52310-030,,,Retirement,,941.00,"1,119.79","1,130.00","1,151.82","1,194.00",-10.08,"1,296.44",102.44,8.58%
779,1000-0000-2220-52320-030,,,Retirement,,394.00,"1,172.89",106.00,"1,153.77",0.00,24.37,0.00,0.00,0.00%
780,1000-0000-2220-54330-030,,Software,,,"1,100.00","1,042.00","1,043.00","1,042.50","1,043.00","1,042.50","1,043.00",0.00,0.00%
781,1000-0000-2220-56000-030,,Supplies,,,373.00,9.92,339.00,159.62,0.00,0.00,0.00,0.00,0.00%
782,1000-0000-2220-56100-030,,,Instructional Supplies,,0.00,0.00,0.00,0.00,339.00,29.91,338.74,-0.26,-0.08%
783,1000-0000-2220-56400-030,,Books,& Periodicals,,"2,337.00","2,315.77","6,637.00","6,607.35","4,276.00","2,137.85","3,726.14",-549.86,-12.86%
,,,,,Totals,"44,326.00","65,969.55","41,776.00","74,359.25","37,950.00","55,579.51","38,152.61",202.61,0.53%
784,,Cost Center:,040 -,MAST LANDING,,,,,,,,,,
785,1000-0000-2220-51010-040,,Librarian,Salary,,"58,309.00","61,297.24","63,512.00","63,512.28","81,802.00","81,597.10","85,217.42","3,415.42",4.18%
786,1000-0000-2220-51020-040,,Ed,Tech Salaries,,"9,917.00","13,167.12","11,720.00","11,807.36",0.00,"49,508.96",0.00,0.00,0.00%
787,1000-0000-2220-52010-040,,Librarian,Benefits,,"16,341.00","12,751.55","12,808.00","12,695.74","16,176.00","2,770.12","15,906.95",-269.05,-1.66%
788,1000-0000-2220-52020-040,,Ed,Tech Benefits,,"4,018.00","4,196.17","9,388.00","6,147.95",0.00,"5,548.58",0.00,0.00,0.00%
789,1000-0000-2220-52310-040,,,Retirement,,"2,315.00","2,451.48","2,642.00","2,642.12","3,403.00",628.20,"3,545.04",142.04,4.17%
790,1000-0000-2220-52320-040,,,Retirement,,394.00,522.66,488.00,491.07,0.00,222.50,0.00,0.00,0.00%
791,1000-0000-2220-54330-040,,Software,,,"1,100.00","1,042.00","1,043.00","1,042.50","1,043.00","1,042.50","1,043.00",0.00,0.00%
792,1000-0000-2220-56000-040,,Supplies,,,339.00,268.08,339.00,449.14,0.00,0.00,0.00,0.00,0.00%
793,1000-0000-2220-56100-040,,,Instructional Supplies,,0.00,0.00,0.00,0.00,339.00,331.44,339.00,0.00,0.00%
794,1000-0000-2220-56400-040,,Books,,,"5,207.00","5,143.01","4,818.00","3,294.48","4,490.00",629.21,"4,490.00",0.00,0.00%
,,,,,Totals,"97,940.00","100,839.31","106,758.00","102,082.64","107,253.00","142,278.61","110,541.41","3,288.41",3.07%
795,,Cost Center:,050 -,FREEPORT MIDDLE,SCHOOL,,,,,,,,,
796,1000-0000-2220-51010-050,,Librarian,Salaries,,"59,682.00","64,432.71","66,384.00","66,384.50","68,801.00","90,998.29","72,167.78","3,366.78",4.89%
797,1000-0000-2220-51020-050,,Ed,Tech Salaries,,0.00,0.00,0.00,0.00,0.00,"-28,075.68",0.00,0.00,0.00%
798,1000-0000-2220-52010-050,,Librarian,Benefits,,"25,097.00","21,499.08","21,510.00","21,476.06","21,662.00","4,776.70","21,447.33",-214.67,-0.99%
799,1000-0000-2220-52310-050,,,Retirement,,"2,369.00","2,902.35","2,762.00","3,116.26","2,862.00",732.60,"3,002.18",140.18,4.90%
800,1000-0000-2220-54330-050,,Software,,,"1,100.00","1,294.00","1,043.00","1,042.50","1,043.00","1,042.50","1,043.00",0.00,0.00%
801,1000-0000-2220-56000-050,,Supplies,,,500.00,499.08,500.00,153.47,500.00,122.31,709.00,209.00,41.80%
802,1000-0000-2220-56400-050,,Books,,,"6,990.00","6,866.56","7,155.00","7,107.02","6,601.00","4,982.02","6,191.00",-410.00,-6.21%
803,1000-0000-2220-57300-050,,,Equipment,,0.00,"1,188.72",0.00,0.00,0.00,0.00,0.00,0.00,0.00%
,,,,,Totals,"95,738.00","98,682.50","99,354.00","99,279.81","101,469.00","74,578.74","104,560.29","3,091.29",3.05%
804,,Cost Center:,300 -,FREEPORT HIGH,SCHOOL,,,,,,,,,
805,1000-0000-2220-51010-300,,Librarian,Salary,,"73,758.00","80,670.80","71,463.00","77,525.22","74,203.00","93,494.70","77,761.08","3,558.08",4.80%
806,1000-0000-2220-51020-300,,Ed,Tech Salaries,,"33,552.00","12,791.03","34,903.00","14,836.94","21,002.00","11,465.57","17,242.29","-3,759.71",-17.90%
807,1000-0000-2220-52010-300,,Librarian,Benefits,,"24,280.00","15,915.09","15,840.00","15,834.88","16,005.00","3,448.86","15,770.15",-234.85,-1.47%
808,1000-0000-2220-52020-300,,Ed,Tech Benefits,,"14,040.00","3,617.40","13,039.00","4,174.01","11,000.00",151.84,"1,410.27","-9,589.73",-87.18%
809,1000-0000-2220-52310-300,,,Retirement,,"2,928.00","2,741.21","2,973.00","2,972.84","3,087.00",712.38,"3,234.86",147.86,4.79%
810,1000-0000-2220-52320-300,,,Retirement,,"1,332.00",0.00,"1,452.00",0.00,909.00,0.00,909.00,0.00,0.00%
811,1000-0000-2220-54330-300,,Software,,,"1,100.00","1,042.00","1,043.00","1,042.50","1,043.00","1,042.50","1,043.00",0.00,0.00%
812,1000-0000-2220-56000-300,,Supplies,,,"2,190.00","2,178.72","1,640.00",535.81,820.00,646.85,"1,440.00",620.00,75.61%
813,1000-0000-2220-56400-300,,Books,,,"11,869.00","11,861.02","11,869.00","7,489.04","12,649.00","7,207.35","12,341.00",-308.00,-2.43%
814,1000-0000-2220-57300-300,,,Equipment,,100.00,0.00,100.00,0.00,100.00,0.00,100.00,0.00,0.00%
,,,,,Totals,"165,149.00","130,817.27","154,322.00","124,411.24","140,818.00","118,170.05","131,251.65","-9,566.35",-6.79%
,,,,,,,,18 of 27,,,,,,
