559,,1000-9500-1000-51500-300,,,Stipends,,"63,198.00","81,264.42","76,209.00","81,262.81","76,676.00","39,585.46","89,943.69","13,267.69",17.30%
560,,1000-9500-1000-52000-300,,,Stipend Benefits,,"3,160.00","3,967.77","3,810.00","2,001.47","3,834.00",284.32,"1,796.83","-2,037.17",-53.13%
561,,1000-9500-1000-52300-300,,,Retirement,,"2,509.00",683.94,"3,170.00",45.20,"3,190.00",0.00,"3,741.75",551.75,17.30%
562,,1000-9500-1000-56000-300,,,Supplies,,"4,000.00","4,100.00","5,000.00","1,116.02",0.00,0.00,0.00,0.00,0.00%
563,,1000-9500-1000-56100-300,,,Instructional,Supplies,0.00,0.00,0.00,0.00,"1,400.00",416.18,"1,505.00",105.00,7.50%
564,,1000-9500-1000-58100-300,,,Dues and Fees,,"7,100.00","5,002.00","7,560.00","4,595.00","11,650.00","3,286.07","12,295.00",645.00,5.54%
,,,,,,Totals,"79,967.00","95,018.13","95,749.00","89,020.50","96,750.00","43,572.03","109,282.27","12,532.27",12.95%
565,Program:,9600 - SEC,EX-CURRICULAR,ATHLETIC,,,,,,,,,,,
566,,Function:,1000 - REGULAR,,INSTRUCTION,,,,,,,,,,
567,,,Cost,Center: 300,- FREEPORT HIGH,SCHOOL,,,,,,,,,
568,,1000-9600-1000-51040-300,,,Athletic Director,Salaries,"66,962.00","68,301.17","70,350.00","80,857.90","71,366.00","81,035.23","73,909.71","2,543.71",3.56%
569,,1000-9600-1000-51180-300,,,Support Salary,,0.00,0.00,0.00,0.00,"10,938.00",0.00,"23,831.08","12,893.08",117.87%
570,,1000-9600-1000-51230-300,,,Other Wages,,"19,091.00","15,636.48","21,450.00","14,505.37",0.00,"5,862.96",0.00,0.00,0.00%
571,,1000-9600-1000-51500-300,,,Stipends-Coaches,,"152,245.00","147,845.74","160,812.00","108,087.66","164,788.00","77,026.85","169,732.00","4,944.00",3.00%
572,,1000-9600-1000-52000-300,,,Stipend Benefits,,"7,612.00","10,275.71","8,041.00","8,050.66","8,239.00",507.75,"8,486.60",247.60,3.01%
573,,1000-9600-1000-52030-300,,,Other Benefits,,"2,967.00","1,449.23","2,963.00","1,377.34",0.00,157.76,0.00,0.00,0.00%
574,,1000-9600-1000-52040-300,,,Athletic Director,Benefits,"14,598.00","8,873.75","9,544.00","9,370.75","9,248.00","11,742.78","14,528.07","5,280.07",57.09%
575,,1000-9600-1000-52080-300,,,Support Beneifts,,0.00,0.00,0.00,0.00,"2,408.00",0.00,"3,404.27",996.27,41.37%
576,,1000-9600-1000-52300-300,,,Retirement,,"6,044.00",588.62,"6,690.00",247.61,"6,855.00",116.48,"7,060.85",205.85,3.00%
577,,1000-9600-1000-52330-300,,,Retirement,,0.00,0.00,0.00,61.98,0.00,8.32,0.00,0.00,0.00%
578,,1000-9600-1000-52340-300,,,Retirement,,"2,712.00","2,711.54","2,927.00","3,363.68","2,985.00",688.86,"3,074.65",89.65,3.00%
579,,1000-9600-1000-53000-300,,,Game Officials,,"33,034.00","33,517.14","33,676.00","23,029.98","44,024.00","10,039.68","44,226.20",202.20,0.46%
580,,1000-9600-1000-55000-300,,,Purchased Services,,"27,140.00","25,788.50","30,043.00","23,649.07","31,408.00","23,994.48","31,960.00",552.00,1.76%
581,,1000-9600-1000-55800-300,,,Travel,,600.00,"1,276.95",650.00,862.72,"1,270.00",0.00,"1,270.00",0.00,0.00%
582,,1000-9600-1000-56000-300,,,Supplies,,"36,600.00","38,612.80","36,774.00","25,667.73","46,302.00","35,852.37","40,417.00","-5,885.00",-12.71%
583,,1000-9600-1000-58100-300,,,Dues and Fees,,"36,047.00","32,804.74","37,999.00","33,806.39","40,759.00","12,361.45","43,919.00","3,160.00",7.75%
,,,,,,Totals,"405,652.00","387,682.37","421,919.00","332,938.84","440,590.00","259,394.97","465,819.43","25,229.43",5.73%
584,,Function:,2700 -,TRANSPORTATION,,,,,,,,,,,
585,,,Cost,Center: 990,- 9-12,,,,,,,,,,
586,,1000-9600-2700-58500-990,,,Ath/Co Curr,Transporation,"1,500.00",0.00,"1,500.00",0.00,0.00,0.00,0.00,0.00,0.00%
587,,,,,,Totals,"1,500.00",0.00,"1,500.00",0.00,0.00,0.00,0.00,0.00,0.00%
,,,,,,Article 4 Totals,"778,737.00","772,830.68","829,237.00","674,095.04","858,926.00","438,668.81","902,450.58","43,524.58",5.07%
,,,,,,,,,13 of 27,,,,,,
