845,1000-0000-2230-52310-030,,Retirement,,"1,318.00","1,440.83","1,525.00","1,560.88",0.00,141.62,0.00,0.00,0.00%
846,1000-0000-2230-54320-030,,Tech Repairs &,Maint,"1,688.00","1,211.00","1,740.00",0.00,0.00,0.00,0.00,0.00,0.00%
847,1000-0000-2230-54330-030,,Software,,476.00,95.00,476.00,0.00,0.00,0.00,0.00,0.00,0.00%
848,1000-0000-2230-55000-030,,Other Purchased,Services,300.00,0.00,0.00,0.00,300.00,0.00,0.00,-300.00,-100.00%
849,1000-0000-2230-56500-030,,Supplies,,700.00,697.96,700.00,342.80,0.00,0.00,0.00,0.00,0.00%
,,,,Totals,"78,224.00","47,026.33","54,560.00","46,404.73",300.00,"1,655.52",0.00,-300.00,-100.00%
850,,Cost Center:,040 - MAST LANDING,,,,,,,,,,
851,1000-0000-2230-51010-040,,Teacher Salaries,,"37,440.00",0.00,"41,330.00",0.00,0.00,0.00,0.00,0.00,0.00%
852,1000-0000-2230-51180-040,,Support Salaries,,"20,504.00","6,304.50","4,101.00",0.00,0.00,0.00,0.00,0.00,0.00%
853,1000-0000-2230-52010-040,,Teacher Benefits,,"15,195.00",0.00,"12,938.00",0.00,0.00,"2,838.02",0.00,0.00,0.00%
854,1000-0000-2230-52080-040,,Support Benefits,,"7,806.00","1,898.61","1,429.00",0.00,0.00,0.00,0.00,0.00,0.00%
855,1000-0000-2230-52310-040,,Retirement,,"1,486.00",0.00,"1,719.00",0.00,0.00,0.00,0.00,0.00,0.00%
856,1000-0000-2230-54320-040,,Tech Repairs/Maint,,"1,688.00","1,211.00","1,740.00",0.00,0.00,0.00,0.00,0.00,0.00%
857,1000-0000-2230-54330-040,,Software,,200.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00%
858,1000-0000-2230-55000-040,,Other Purchased,Services,300.00,0.00,0.00,0.00,300.00,0.00,0.00,-300.00,-100.00%
859,1000-0000-2230-56500-040,,Supplies,,700.00,"1,124.15",700.00,74.20,0.00,0.00,0.00,0.00,0.00%
,,,,Totals,"85,319.00","10,538.26","64,157.00",74.20,300.00,"2,838.02",0.00,-300.00,-100.00%
,,,,2019,2019,2020,2020,2021,2021,2022,,,
,,,,Total,Budget Total Activity,Total Budget,Total Activity,Total Budget,YTD Activity,FY22 V1.2,$,Diff %,Diff Notes
860,,Cost Center:,050 - FREEPORT,MIDDLE SCHOOL,,,,,,,,,
861,1000-0000-2230-51010-050,,Teacher Salary,,"63,998.00","57,294.40","70,602.00","70,602.22",0.00,0.00,0.00,0.00,0.00%
862,1000-0000-2230-51180-050,,Support Salaries,,"19,510.00","40,136.91","41,006.00","39,689.43",0.00,"-24,466.37",0.00,0.00,0.00%
863,1000-0000-2230-51500-050,,Stipends,,"5,396.00","3,855.00","5,558.00","3,855.00",0.00,"1,444.25","1,272.05","1,272.05",100.00%
864,1000-0000-2230-52000-050,,Stipend Benefits,,270.00,21.95,278.00,19.31,0.00,1.16,20.98,20.98,100.00%
865,1000-0000-2230-52010-050,,Teacher Benefits,,"25,459.00","18,191.52","21,601.00","21,433.95",0.00,"3,274.17",0.00,0.00,0.00%
866,1000-0000-2230-52080-050,,Support Benefits,,"4,789.00","12,050.05","14,293.00","5,686.93",0.00,0.00,0.00,0.00,0.00%
867,1000-0000-2230-52300-050,,Retirement,,214.00,0.00,231.00,3.09,0.00,0.00,52.92,52.92,100.00%
868,1000-0000-2230-52310-050,,Retirement,,"2,801.00","2,294.38","2,937.00","2,936.96",0.00,351.39,0.00,0.00,0.00%
869,1000-0000-2230-54320-050,,Tech Repairs/Maint,,"1,688.00","1,211.00","1,740.00",474.80,0.00,0.00,0.00,0.00,0.00%
870,1000-0000-2230-54330-050,,Software,,200.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00%
871,1000-0000-2230-56500-050,,Supplies,,700.00,0.00,700.00,0.00,200.00,200.00,200.00,0.00,0.00%
,,,,Totals,"125,025.00","135,055.21","159,146.00","144,701.69",200.00,"-19,195.40","1,545.95","1,345.95",672.98%
872,,Cost Center:,300 - FREEPORT,HIGH SCHOOL,,,,,,,,,
873,1000-0000-2230-51010-300,,Teacher Salaries,,"70,548.00","74,103.00","75,935.00","76,135.08",0.00,0.00,0.00,0.00,0.00%
874,1000-0000-2230-51180-300,,Support Salaries,,"19,510.00","34,005.77","28,704.00","36,247.68",0.00,0.00,0.00,0.00,0.00%
,,,,,,,17 of 24,,,,,,
