634,,Cost Center:,300 -,FREEPORT,HIGH SCHOOL,,,,,,,,,,
635,1000-0000-2120-51010-300,,Counselor,Salaries,,,"214,659.00","227,766.92","240,697.00","235,415.87","249,774.00","308,962.77","263,356.23","13,582.23",5.44%
636,1000-0000-2120-51180-300,,Guidance,Support,Wages,,"40,150.00","41,477.90","40,150.00","25,239.72","40,768.00","26,380.63","75,823.46","35,055.46",85.99%
637,1000-0000-2120-52010-300,,Counselor,Benefits,,,"25,988.00","43,922.56","39,398.00","60,220.84","58,949.00","14,087.28","63,969.70","5,020.70",8.52%
638,1000-0000-2120-52080-300,,Support,Benefits,,,"15,673.00","9,953.36","15,673.00","2,168.22","16,490.00",300.65,"4,857.27","-11,632.73",-70.54%
639,1000-0000-2120-52310-300,,Retirement,,,,"8,522.00","9,331.60","10,013.00","9,987.27","10,391.00","2,480.75","10,955.61",564.61,5.43%
640,1000-0000-2120-53000-300,,Purchased,,Professional,,"10,400.00","3,755.78","13,082.00","11,710.98","13,482.00","7,039.84","19,738.00","6,256.00",46.40%
641,1000-0000-2120-54330-300,,Software,,,,0.00,0.00,0.00,0.00,334.00,0.00,334.00,0.00,0.00%
642,1000-0000-2120-55800-300,,Travel,,,,0.00,0.00,0.00,0.00,400.00,0.00,400.00,0.00,0.00%
643,1000-0000-2120-55810-300,,Travel,,,,300.00,0.00,400.00,0.00,0.00,0.00,400.00,400.00,0.00%
644,1000-0000-2120-56100-300,,,Instructional,Supplies,,700.00,621.87,"1,000.00",470.99,"1,000.00",453.50,"1,000.00",0.00,0.00%
645,1000-0000-2120-57300-300,,Equipment,,,,0.00,0.00,0.00,0.00,500.00,0.00,500.00,0.00,0.00%
,,,,,,Totals,"316,392.00","336,829.99","360,413.00","345,213.89","392,088.00","359,705.42","441,334.27","49,246.27",12.56%
646,Function: 2130 -,HEALTH,SERVICES,,,,,,,,,,,,
647,,Cost Center:,010 -,DURHAM,COMMUNITY,,,,,,,,,,
648,1000-0000-2130-51010-010,,Nurse,Salary,,,"61,314.00","64,072.71","67,975.00","65,996.06","69,630.00","85,690.11","70,014.42",384.42,0.55%
649,1000-0000-2130-52010-010,,Nurse,Benefits,,,"18,975.00","15,205.52","15,765.00","15,120.47","15,884.00","3,282.57","15,132.47",-751.53,-4.73%
650,1000-0000-2130-52310-010,,Retirement,,,,"2,434.00","2,562.33","2,828.00","2,745.34","2,897.00",649.02,"2,912.60",15.60,0.54%
651,1000-0000-2130-53000-010,,,Professional,Services,,200.00,248.98,200.00,0.00,200.00,129.00,200.00,0.00,0.00%
652,1000-0000-2130-54310-010,,Repairs,&,Maintenance,,135.00,0.00,135.00,0.00,135.00,0.00,135.00,0.00,0.00%
653,1000-0000-2130-55800-010,,Travel,,,,0.00,219.24,0.00,0.00,220.00,0.00,220.00,0.00,0.00%
654,1000-0000-2130-56000-010,,Supplies,,,,"1,098.00","1,069.29","1,116.00","1,093.40","1,148.00",35.98,"1,186.86",38.86,3.39%
,,,,,,Totals,"84,156.00","83,378.07","88,019.00","84,955.27","90,114.00","89,786.68","89,801.35",-312.65,-0.35%
655,,Cost Center:,020 -,MORSE STREET,,,,,,,,,,,
656,1000-0000-2130-51010-020,,Nurse,Salary,,,"61,314.00","62,176.41","67,165.00","64,978.68","67,958.00","73,830.02","71,218.83","3,260.83",4.80%
657,1000-0000-2130-52010-020,,Nurse,Benefits,,,"8,651.00","3,942.45","4,944.00","4,785.19","5,540.00","1,415.53","1,354.73","-4,185.27",-75.55%
658,1000-0000-2130-52310-020,,Retirement,,,,"2,434.00","2,486.59","2,794.00","2,748.54","2,827.00",652.06,"2,962.71",135.71,4.80%
659,1000-0000-2130-53000-020,,Purchased,,Professional,,200.00,149.99,200.00,125.00,200.00,0.00,200.00,0.00,0.00%
660,1000-0000-2130-54310-020,,Repairs,&,Maintenance,,135.00,0.00,135.00,65.00,135.00,65.00,135.00,0.00,0.00%
,,,,,,,,,13 of 24,,,,,,
